Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,Deaths / 100 Cases,Recovered / 100 Cases,Deaths / 100 Recovered,No. of countries
0.4401072698731124,0.6302859702852669,0.35034561994174307,0.5542162667517267,0.43975017329428906,0.49387918924342766,0.28650745093075103,0.708171206225681,0.7897380696088985,0.04813919013809783,0.9999999999999999
0.44823988936846215,0.6382444546718061,0.3585873303070883,0.5622043419695834,0.4739952467852141,0.5222757375075255,0.2743834258106711,0.7023346303501946,0.7938643702906352,0.04712491222594991,0.9999999999999999
0.4566206288497585,0.6455439367969432,0.3675613977479439,0.5698127292047691,0.48845647837711664,0.47902869757174393,0.2987650934970499,0.6945525291828795,0.7988876928597058,0.04579854880237185,0.9999999999999999
0.46445403590913314,0.6521140823125934,0.3758853847446451,0.577045517888746,0.4565561827158398,0.4311659642785471,0.27712258345816015,0.6867704280155643,0.8033728022963761,0.04462822813450886,0.9999999999999999
0.47270710494522733,0.658594016381787,0.3848750836892757,0.584384002647435,0.48101543380158157,0.4252458358418623,0.29928549828758694,0.678988326848249,0.8083961248654469,0.04337988608878832,0.9999999999999999
0.48080307379946396,0.6637528879130422,0.3922639265344671,0.5938351506137607,0.4718591294260776,0.33855107365041137,0.2459897184891383,0.669260700389105,0.8101901686401148,0.04236560817664039,0.9999999999999999
0.48806269201386177,0.6689897388302174,0.40065001707319314,0.5996253137065788,0.42311392154366306,0.34366847280754564,0.2791901376259696,0.6614785992217899,0.8153928955866523,0.041117266130919865,0.9999999999999999
0.4966430075855905,0.6794894337932078,0.41093660273980126,0.6054672238359747,0.5000884154536066,0.689042745334136,0.34246151465924035,0.6595330739299611,0.8220308575529244,0.04025903097448701,0.9999999999999999
0.505250629098546,0.6875243685581,0.4233362931092846,0.6084866398274134,0.5016798936185262,0.5272927955047161,0.4128111000935322,0.6536964980544747,0.832795120200933,0.03869860341733635,0.9999999999999999
0.5137414418629206,0.6952137476128369,0.431851766027229,0.6170231707186641,0.4948719036908147,0.5046156933574152,0.2834975421422393,0.6478599221789884,0.8356655902404019,0.03791838963876102,0.9999999999999999
0.5247127263283279,0.7048052120809946,0.4418297351125505,0.6296156311911633,0.6399651996774605,0.6294400963275135,0.3321870362947179,0.6400778210116732,0.8371008252601364,0.03713817586018569,0.9999999999999999
0.5342729611108785,0.7113019652334259,0.4540080495907345,0.6355921779871566,0.5572012618653539,0.4263495886012442,0.4054410430599802,0.6303501945525293,0.8451740222461429,0.03557774830303503,0.9999999999999999
0.5420726908427402,0.7173614222216785,0.4612188200348139,0.6444479991040999,0.4545933596457723,0.3976520168573149,0.24006132337531735,0.6245136186770427,0.8462504485109438,0.034953577280174765,0.9999999999999999
0.5504378962774721,0.7228215082436442,0.4708531072736239,0.6512221423210228,0.4875511041321846,0.35831828215934175,0.32074516340007175,0.6167315175097275,0.8509149623250808,0.03386127799016931,0.9999999999999999
0.5604705845231139,0.7309420674322917,0.4817954767708989,0.6600968377370218,0.5847373707366068,0.5329119004615693,0.3642939021217044,0.6108949416342412,0.8552206673842843,0.03292502145587891,0.9999999999999999
0.5708579466053557,0.7389861762425862,0.49397421372215783,0.6680575452212476,0.60540890378984,0.5278948424643789,0.40545510805431906,0.603112840466926,0.861141011840689,0.03175470078801592,0.9999999999999999
0.5816521065320059,0.7491189093894826,0.5037389395228737,0.6804527692686145,0.6291183918289974,0.6649608669476219,0.3250877304021885,0.5972762645914397,0.8618586293505562,0.03128657252087071,0.9999999999999999
0.5932629568208118,0.7564994289156737,0.5149678513832666,0.6930675643283297,0.6767177354326699,0.48434677904876583,0.3738334845320225,0.5875486381322956,0.8640114818801579,0.030350315986580327,0.9999999999999999
0.6040706483583366,0.7633585568614979,0.5261669788918721,0.7036985132714633,0.6299070576751686,0.45013044350792697,0.3728419024311343,0.5778210116731517,0.8670613562970937,0.029336038074432393,0.9999999999999999
0.6138783356482704,0.7680816612361414,0.5355441912645453,0.7146703005983781,0.5741664191033966,0.30995384306642587,0.31218661434488776,0.5700389105058365,0.8684965913168281,0.028477802917999527,0.9999999999999999
0.6235004638976015,0.7737710983931659,0.5454619579366795,0.7242567143746031,0.5608086123725049,0.3733694561509131,0.33018277460143325,0.5603112840466926,0.8710082526013635,0.027619567761566675,0.9999999999999999
0.6340525718252444,0.7816179652273099,0.557815598740988,0.7324042774194806,0.6150108220515215,0.5149508328316276,0.4112780157105987,0.5544747081712061,0.8760315751704342,0.026683311227276275,0.9999999999999999
0.6472619119134608,0.7892798221458398,0.5700276054469031,0.747669495924095,0.7698828672070619,0.5028095524784266,0.40656272635850266,0.5447470817120622,0.8769285970577684,0.02574705469298589,0.9999999999999999
0.6598654241856611,0.797108340889179,0.6000648073697048,0.7348020998286842,0.7345732716547129,0.5137467389123018,1.0,0.5350194552529183,0.906530319339792,0.02278224233439962,0.9999999999999999
0.6722134135278488,0.804745733686636,0.6116263111583906,0.7488058860130747,0.7196841092673542,0.5012040939193257,0.3849061513252741,0.5272373540856031,0.9070685324721924,0.022080049933681824,0.9999999999999999
0.6839590338065756,0.8114259677471144,0.6322676062749504,0.7478252088913048,0.684572564331084,0.43839052779450133,0.6871910096556186,0.5194552529182879,0.9221385001794045,0.020363579620816093,0.9999999999999999
0.6950449425452657,0.8166933988156307,0.6448542409801207,0.7572747839993759,0.6461224518666271,0.34567529600642183,0.41903486008846885,0.5097276264591439,0.9255471833512737,0.019427323086525707,0.9999999999999999
0.7051992939290398,0.8224990405477517,0.657868735291996,0.7636171776253992,0.5918282901158596,0.3809953843066426,0.4332791831051288,0.5038910505836576,0.9307499102978114,0.018569087930092855,0.9999999999999999
0.7179932803112635,0.8318366897597776,0.6731564516021711,0.7730530688666549,0.745674716009563,0.6127834637768412,0.508959401393841,0.4980544747081711,0.9355938284894152,0.01778887415151751,0.9999999999999999
0.7308453980083653,0.8399694810089615,0.6897916457850548,0.7807569285978975,0.7490627961917695,0.5337146297411198,0.5538197008375705,0.49027237354085595,0.9420523860782204,0.01677459623936959,0.9999999999999999
0.7446941825602416,0.8483148043099665,0.703967835434908,0.7946842738711124,0.8071517492113341,0.5476620509733092,0.47195440128835353,0.4824902723735408,0.9436670254754217,0.016072403838651793,0.9999999999999999
0.7588069245439757,0.8564353634986139,0.7186505703016849,0.8085645906825134,0.8225360381388901,0.5329119004615693,0.48881832950062243,0.47470817120622577,0.9454610692500897,0.015370211437933996,0.9999999999999999
0.7719336793299487,0.8639229135544991,0.7319011214442158,0.8220870822409831,0.7650695299127163,0.49137066024483245,0.4411379986919555,0.4669260700389105,0.9465374955148906,0.014746040415073734,0.9999999999999999
0.7836247484060916,0.8699686094746483,0.7436736505338634,0.8342375695439277,0.6813931446193892,0.3967489464178206,0.3919316159975246,0.46108949416342415,0.9474345174022247,0.014199890770071007,0.9999999999999999
0.7953225529477371,0.8758017733429763,0.758456511519415,0.841944417705854,0.6817857092334026,0.38280152518563115,0.4921517331589274,0.4533073929961089,0.9522784355938285,0.013419676991495676,0.9999999999999999
0.8087602313844781,0.884455956172527,0.7734287460608347,0.8535889165082797,0.7831911612839338,0.5679309652819586,0.49845636687131234,0.44747081712062253,0.9549695012558307,0.012795505968635414,0.9999999999999999
0.8227843807588989,0.8928547947383791,0.7902667273197178,0.8640013954398434,0.8173902587389834,0.5511739915713426,0.5605708981202135,0.44163424124513606,0.9592752063150342,0.012015292190060076,0.9999999999999999
0.838108535655188,0.9017215096197511,0.8063123603264407,0.8789153946961961,0.8931516926254438,0.5818783865141481,0.5341920012377195,0.4338521400778209,0.9608898457122355,0.011469142545057348,0.9999999999999999
0.8527953698832459,0.9120316076444263,0.8231604809391239,0.8908338854065806,0.8559959824017881,0.6766004415011038,0.5609084579843457,0.42801556420233466,0.9641191245066381,0.010844971522197086,0.9999999999999999
0.8672150306463681,0.920635333224264,0.8390866596838908,0.9036083255791421,0.8404242527125861,0.5646197070038129,0.5302151240884125,0.4221789883268482,0.9666307857911735,0.010298821877194352,0.9999999999999999
0.8802397825718921,0.9267957047119426,0.8483477975792082,0.9229439439609477,0.7591244748122056,0.40427453341360625,0.3083222571502915,0.41634241245136183,0.9626838894869035,0.010064757743621755,0.9999999999999999
0.8927870446051652,0.9331563761909057,0.8650927291433229,0.9298764740041132,0.7312948266349786,0.4174192253662452,0.5574730831170841,0.4105058365758756,0.9680660208109079,0.009284543965046424,0.9999999999999999
0.9069530635142261,0.9426943253942164,0.8834923821239391,0.9382138810403261,0.8260302168654245,0.6259281557294802,0.6125621496937348,0.4046692607003891,0.9732687477574454,0.008660372942186162,0.9999999999999999
0.923982686819665,0.9533713852349855,0.9021096087381796,0.9535327340114239,0.9925412723337436,0.7006823198876179,0.6198056217782373,0.39883268482490264,0.9756010046645139,0.008114223297183427,0.9999999999999999
0.9411402839696529,0.9686094746482901,0.9200345076007659,0.9697451277569845,1.0,1.0,0.5967566123054636,0.39688715953307396,0.9768568353067816,0.007880159163610831,0.9999999999999999
0.9582012787675677,0.9780036971402971,0.944193207921497,0.9770249449027752,0.994369703914329,0.6164960866947622,0.8042926362722139,0.3910505836575875,0.984930032292788,0.007021924007177972,0.9999999999999999
0.9737077159915122,0.9854453769691706,0.9673276222718934,0.9820014684204664,0.9037650836763853,0.48836042544651814,0.7701920574976969,0.385214007782101,0.9931826336562614,0.006085667472887572,0.9999999999999999
0.9861231813484646,0.9917204240243784,0.9815566210561215,0.9923478873053351,0.7236132920256334,0.41180012040939196,0.4737125255807085,0.37937743190661477,0.9951560818083961,0.005617539205742379,0.9999999999999999
1.0,0.9999999999999999,1.0,0.9999999999999999,0.8087998132665619,0.5433473810957254,0.6140178766078047,0.3754863813229572,1.0,0.005071389560739645,0.9999999999999999
